Date;Time;Williams;;;Money Flow Oscillator;
16/12/2022;09:00:00;-50;3566333808845;;-0;91
16/12/2022;10:00:00;-20;6703910614525;;0;35
16/12/2022;11:00:00;-75;0;;34;
16/12/2022;12:00:00;-95;9287531806616;;-0;8
16/12/2022;13:00:00;-97;320341047503;;-0;138
16/12/2022;14:00:00;-91;3978494623656;;-0;164
16/12/2022;15:00:00;-74;7685185185185;;-0;13
16/12/2022;16:00:00;-69;972222222222;;-0;21
16/12/2022;17:00:00;-79;3981481481482;;-0;31
18/12/2022;19:00:00;-64;3518518518518;;-0;32
18/12/2022;20:00:00;-60;3009259259259;;-0;29
18/12/2022;21:00:00;-54;9768518518519;;-0;23
18/12/2022;22:00:00;-55;787037037037;;-0;2
18/12/2022;23:00:00;-56;712962962963;;-0;23
19/12/2022;00:00:00;-59;277777777778;;-0;2
19/12/2022;01:00:00;-60;5555555555556;;-0;4
19/12/2022;02:00:00;-21;9665271966527;;0;11
19/12/2022;03:00:00;-34;5188284518828;;0;8
19/12/2022;04:00:00;-9;40499040307102;;0;8
19/12/2022;05:00:00;-22;729366602687;;-0;2
19/12/2022;06:00:00;-10;5392156862745;;-0;5
19/12/2022;07:00:00;-20;343137254902;;-0;62
19/12/2022;08:00:00;-22;9281767955801;;0;4
19/12/2022;09:00:00;-69;8412698412698;;0;114
19/12/2022;10:00:00;-90;7496012759171;;-0;1
19/12/2022;11:00:00;-97;954356846473;;-0;66
19/12/2022;12:00:00;-88;694143167028;;-0;23
19/12/2022;13:00:00;-77;8741865509761;;-0;374
19/12/2022;14:00:00;-94;9023861171367;;-0;337
19/12/2022;15:00:00;-95;3846153846154;;-0;425
19/12/2022;16:00:00;-79;8567591763653;;-0;383
19/12/2022;17:00:00;-80;9310653536258;;-0;366
19/12/2022;19:00:00;-70;6356311548791;;-0;361
19/12/2022;20:00:00;-68;6660698299015;;-0;358
19/12/2022;21:00:00;-65;8356417359187;;-0;354
19/12/2022;22:00:00;-68;7208216619981;;-0;35
19/12/2022;23:00:00;-96;187353629977;;-0;375
20/12/2022;00:00:00;-92;436817472699;;-0;387
20/12/2022;01:00:00;-88;7323943661972;;-0;397
20/12/2022;02:00:00;-76;6509433962264;;-0;397
20/12/2022;03:00:00;-75;5896226415094;;-0;39
20/12/2022;04:00:00;-43;2783018867925;;-0;371
20/12/2022;05:00:00;-34;540540540541;;-0;354
20/12/2022;06:00:00;-36;2162162162162;;-0;349
20/12/2022;07:00:00;-33;6486486486486;;-0;29
20/12/2022;08:00:00;-57;1621621621622;;-0;263
20/12/2022;09:00:00;-49;540540540541;;-0;151
20/12/2022;10:00:00;-32;2972972972973;;-0;227
20/12/2022;11:00:00;-27;27027027027;;-0;28
20/12/2022;12:00:00;-34;8894348894349;;0;16
20/12/2022;13:00:00;-26;2899262899263;;0;61
20/12/2022;14:00:00;-28;5012285012285;;0;64
20/12/2022;15:00:00;-38;8121546961326;;0;5
20/12/2022;16:00:00;-39;5284327323162;;0;28
20/12/2022;17:00:00;-29;9583911234397;;0;26
20/12/2022;19:00:00;-13;1761442441054;;0;38
20/12/2022;20:00:00;-11;6504854368932;;0;75
20/12/2022;21:00:00;-6;47208121827411;;0;97
20/12/2022;22:00:00;-9;77157360406091;;0;102
20/12/2022;23:00:00;-12;5634517766497;;0;94
21/12/2022;00:00:00;-26;9035532994924;;0;85
21/12/2022;01:00:00;-24;740740740741;;0;76
21/12/2022;02:00:00;-16;9753086419753;;0;66
21/12/2022;03:00:00;-22;6757369614512;;0;69
21/12/2022;04:00:00;-24;7030878859857;;0;56
21/12/2022;05:00:00;-13;641330166271;;0;77
21/12/2022;06:00:00;-41;8052256532066;;0;79
21/12/2022;07:00:00;-48;780487804878;;0;14
21/12/2022;08:00:00;-45;928338762215;;-0;56
21/12/2022;09:00:00;-35;1791530944625;;0;96
21/12/2022;10:00:00;-51;4824797843666;;0;5
21/12/2022;11:00:00;-0;878477306002928;;0;119
21/12/2022;12:00:00;-24;9047013977128;;0;216
21/12/2022;13:00:00;-12;711562897078;;0;203
21/12/2022;14:00:00;-13;8500635324015;;0;232
21/12/2022;15:00:00;-23;7125748502994;;0;214
21/12/2022;16:00:00;-25;748502994012;;0;125
21/12/2022;17:00:00;-16;4071856287425;;0;126
21/12/2022;19:00:00;-17;9640718562874;;0;126
21/12/2022;20:00:00;-16;479041916168;;0;128
21/12/2022;21:00:00;-10;7784431137725;;0;136
21/12/2022;22:00:00;-9;22155688622754;;0;139
21/12/2022;23:00:00;-7;18562874251497;;0;138
22/12/2022;00:00:00;-9;22155688622754;;0;137
22/12/2022;01:00:00;-10;2639296187683;;0;144
22/12/2022;02:00:00;-30;4347826086957;;0;134
22/12/2022;03:00:00;-41;7391304347826;;0;138
22/12/2022;04:00:00;-31;5151515151515;;0;147
22/12/2022;05:00:00;-62;1212121212121;;0;147
22/12/2022;06:00:00;-72;258064516129;;0;118
22/12/2022;07:00:00;-83;3836858006042;;0;154
22/12/2022;08:00:00;-85;4117647058823;;0;43
22/12/2022;09:00:00;-93;9276485788114;;-0;129
22/12/2022;10:00:00;-89;4691780821918;;-0;268
22/12/2022;11:00:00;-97;9935275080906;;-0;484
22/12/2022;12:00:00;-95;6830277942046;;-0;614
22/12/2022;13:00:00;-95;5067920585162;;-0;637
22/12/2022;14:00:00;-93;6801166747691;;-0;676
22/12/2022;15:00:00;-77;4428779776373;;-0;501
22/12/2022;16:00:00;-64;2197374817696;;-0;269
22/12/2022;17:00:00;-66;2129314535732;;-0;252
22/12/2022;19:00:00;-63;9393939393939;;-0;254
22/12/2022;20:00:00;-69;1239316239316;;-0;257
22/12/2022;21:00:00;-58;9324618736383;;-0;255
22/12/2022;22:00:00;-59;549945115258;;-0;25
22/12/2022;23:00:00;-52;8148578061521;;-0;248
23/12/2022;00:00:00;-44;3375277572169;;-0;247
23/12/2022;01:00:00;-28;632411067194;;-0;252
23/12/2022;02:00:00;-9;6921241050119;;-0;251
23/12/2022;03:00:00;-13;8424821002387;;-0;243
23/12/2022;04:00:00;-14;200477326969;;-0;24
23/12/2022;05:00:00;-21;893854748603;;-0;238
23/12/2022;06:00:00;-5;47667342799189;;-0;208
23/12/2022;07:00:00;-42;25;;-0;113
23/12/2022;08:00:00;-21;0;;45;
23/12/2022;09:00:00;-56;9465648854962;;0;122
23/12/2022;10:00:00;-92;4122310305776;;0;131
23/12/2022;11:00:00;-56;4498346196251;;0;232
23/12/2022;12:00:00;-48;8423373759647;;0;153
23/12/2022;13:00:00;-43;9911797133407;;-0;12
23/12/2022;14:00:00;-46;3065049614112;;-0;51
23/12/2022;15:00:00;-31;7530319735391;;-0;4
23/12/2022;16:00:00;-27;6736493936053;;0;
23/12/2022;17:00:00;-33;5170893054024;;0;4
26/12/2022;19:00:00;-2;62891809908999;;0;1
26/12/2022;20:00:00;-5;96562184024267;;0;12
26/12/2022;21:00:00;-1;12464854732896;;0;16
26/12/2022;22:00:00;-2;5607476635514;;0;19
26/12/2022;23:00:00;-8;13084112149533;;0;19
27/12/2022;00:00:00;-7;75700934579439;;0;16
27/12/2022;01:00:00;-8;31775700934579;;0;22
27/12/2022;02:00:00;-10;6714628297362;;0;21
27/12/2022;03:00:00;-15;1057401812689;;0;11
27/12/2022;04:00:00;-18;2779456193353;;0;13
27/12/2022;05:00:00;-24;5398773006135;;0;2
27/12/2022;06:00:00;-31;2393887945671;;0;25
27/12/2022;07:00:00;-43;254817987152;;0;137
27/12/2022;08:00:00;-90;5437352245863;;0;115
27/12/2022;09:00:00;-89;5470383275261;;0;77
27/12/2022;10:00:00;-90;8602150537634;;-0;189
27/12/2022;11:00:00;-73;4144222415291;;-0;196
27/12/2022;12:00:00;-75;7495590828924;;-0;165
27/12/2022;13:00:00;-80;5160142348754;;-0;239
27/12/2022;14:00:00;-91;9928825622776;;-0;262
27/12/2022;15:00:00;-90;3024911032028;;-0;297
27/12/2022;16:00:00;-91;9039145907473;;-0;214
27/12/2022;17:00:00;-94;3060498220641;;-0;222
27/12/2022;19:00:00;-93;4362934362934;;-0;226
27/12/2022;20:00:00;-98;916030534351;;-0;226
27/12/2022;21:00:00;-82;4165029469548;;-0;221
27/12/2022;22:00:00;-88;3505154639175;;-0;218
27/12/2022;23:00:00;-86;5181711606096;;-0;218
28/12/2022;00:00:00;-82;512820512821;;-0;217
28/12/2022;01:00:00;-81;980198019802;;-0;226
28/12/2022;02:00:00;-58;7677725118483;;-0;214
28/12/2022;03:00:00;-49;430622009569;;-0;211
28/12/2022;04:00:00;-53;7216828478964;;-0;205
28/12/2022;05:00:00;-71;7472118959108;;-0;203
28/12/2022;06:00:00;-41;635687732342;;-0;185
28/12/2022;07:00:00;-25;7936507936508;;-0;81
28/12/2022;08:00:00;-19;47619047619;;-0;28
28/12/2022;09:00:00;-60;7142857142857;;-0;83
28/12/2022;10:00:00;-33;9517625231911;;-0;43
28/12/2022;11:00:00;-99;1176470588235;;-0;46
28/12/2022;12:00:00;-98;4223300970874;;-0;151
28/12/2022;13:00:00;-62;8635346756152;;-0;195
28/12/2022;14:00:00;-77;2930648769575;;-0;111
28/12/2022;15:00:00;-86;8008948545861;;-0;158
28/12/2022;16:00:00;-95;2681388012618;;-0;234
28/12/2022;17:00:00;-89;6950578338591;;-0;234
28/12/2022;19:00:00;-85;4889589905363;;-0;233
28/12/2022;20:00:00;-85;4889589905363;;-0;232
28/12/2022;21:00:00;-85;8044164037855;;-0;23
28/12/2022;22:00:00;-84;9631966351209;;-0;229
28/12/2022;23:00:00;-85;1735015772871;;-0;23
29/12/2022;00:00:00;-80;9674027339642;;-0;235
29/12/2022;01:00:00;-81;5760266370699;;-0;237
29/12/2022;02:00:00;-58;1132075471698;;-0;226
29/12/2022;03:00:00;-57;7358490566038;;-0;228
29/12/2022;04:00:00;-51;8867924528302;;-0;228
29/12/2022;05:00:00;-8;83190883190883;;-0;224
29/12/2022;06:00:00;-1;92307692307692;;-0;218
29/12/2022;07:00:00;-18;904522613065;;-0;249
29/12/2022;08:00:00;-28;1976744186047;;-0;273
29/12/2022;09:00:00;-11;453648915187;;-0;1
29/12/2022;10:00:00;-6;93196405648267;;0;1
29/12/2022;11:00:00;-2;5882352941176;;0;77
29/12/2022;12:00:00;-4;47368421052632;;0;244
29/12/2022;13:00:00;-12;888888888889;;0;459
29/12/2022;14:00:00;-9;6642728904847;;0;415
29/12/2022;15:00:00;-15;1875571820677;;0;412
29/12/2022;16:00:00;-14;7525676937442;;0;378
29/12/2022;17:00:00;-15;719696969697;;0;352
29/12/2022;19:00:00;-19;5804195804196;;0;351
29/12/2022;20:00:00;-22;7414330218069;;0;347
29/12/2022;21:00:00;-23;883696780893;;0;341
29/12/2022;22:00:00;-20;5607476635514;;0;341
29/12/2022;23:00:00;-19;957310565635;;0;342
30/12/2022;00:00:00;-23;232558139535;;0;34
30/12/2022;01:00:00;-52;1484375;;0;332
30/12/2022;02:00:00;-95;59902200489;;0;316
30/12/2022;03:00:00;-83;626450116009;;0;309
30/12/2022;04:00:00;-97;5659229208925;;0;295
30/12/2022;05:00:00;-61;3412228796844;;0;299
30/12/2022;06:00:00;-52;6627218934911;;0;289
30/12/2022;07:00:00;-57;5063613231552;;0;24
30/12/2022;08:00:00;-95;113378684807;;0;75
30/12/2022;09:00:00;-84;493041749503;;-0;105
30/12/2022;10:00:00;-65;7593123209169;;-0;173
30/12/2022;11:00:00;-56;7335243553009;;-0;75
30/12/2022;12:00:00;-47;9942693409742;;-0;116
30/12/2022;13:00:00;-41;4705882352941;;-0;9
30/12/2022;14:00:00;-69;6296296296296;;-0;134
30/12/2022;15:00:00;-68;3279742765273;;-0;148
30/12/2022;16:00:00;-2;5278592375367;;0;25
30/12/2022;17:00:00;-4;97448979591837;;0;6
02/01/2023;19:00:00;-33;1918505942275;;0;76
02/01/2023;20:00:00;-51;8675721561969;;0;6
02/01/2023;21:00:00;-55;8573853989813;;0;41
02/01/2023;22:00:00;-47;7079796264856;;0;51
02/01/2023;23:00:00;-39;8132427843803;;0;64
03/01/2023;00:00:00;-43;4634974533107;;0;71
03/01/2023;01:00:00;-36;1818181818182;;0;81
03/01/2023;02:00:00;-36;0;;83;
03/01/2023;03:00:00;-23;909090909091;;0;78
03/01/2023;04:00:00;-8;45454545454546;;0;98
03/01/2023;05:00:00;0;0;;144;
03/01/2023;06:00:00;-10;4283054003724;;0;174
03/01/2023;07:00:00;-42;351598173516;;0;229
03/01/2023;08:00:00;-33;675799086758;;0;204
03/01/2023;09:00:00;-24;8858447488584;;0;233
03/01/2023;10:00:00;-81;8478260869565;;0;144
03/01/2023;11:00:00;-77;2093023255814;;0;37
03/01/2023;12:00:00;-95;5950540958269;;-0;1
03/01/2023;13:00:00;-92;2164566345441;;-0;187
03/01/2023;14:00:00;-79;2438843587843;;-0;19
03/01/2023;15:00:00;-72;3498888065234;;-0;141
03/01/2023;16:00:00;-71;155670867309;;-0;63
03/01/2023;17:00:00;-71;4603409933284;;-0;57
03/01/2023;19:00:00;-68;9399555226093;;-0;61
03/01/2023;20:00:00;-68;6434395848777;;-0;61
03/01/2023;21:00:00;-60;6375092661231;;-0;59
03/01/2023;22:00:00;-66;4936990363232;;-0;62
03/01/2023;23:00:00;-64;2698295033358;;-0;66
04/01/2023;00:00:00;-58;8584136397331;;-0;67
04/01/2023;01:00:00;-22;7866473149492;;-0;85
04/01/2023;02:00:00;-4;34027777777778;;-0;11
04/01/2023;03:00:00;-4;8163265306122;;-0;106
04/01/2023;04:00:00;-16;60225846926;;-0;75
04/01/2023;05:00:00;-26;7313019390582;;-0;75
04/01/2023;06:00:00;-42;7480916030534;;-0;91
04/01/2023;07:00:00;-31;2977099236641;;-0;92
04/01/2023;08:00:00;-45;9923664122137;;0;5
04/01/2023;09:00:00;-25;1184834123223;;0;164
04/01/2023;10:00:00;-68;8564476885645;;0;146
04/01/2023;11:00:00;-45;8055925432756;;-0;26
04/01/2023;12:00:00;-10;3658536585366;;0;2
04/01/2023;13:00:00;-31;7073170731707;;-0;42
04/01/2023;14:00:00;-27;731707317073;;-0;58
04/01/2023;15:00:00;-36;7073170731707;;-0;94
04/01/2023;16:00:00;-35;2439024390244;;-0;103
04/01/2023;17:00:00;-41;3414634146341;;-0;98
04/01/2023;19:00:00;-35;2439024390244;;-0;97
04/01/2023;20:00:00;-42;731707317073;;-0;97
04/01/2023;21:00:00;-42;9268292682927;;-0;1
04/01/2023;22:00:00;-56;3414634146341;;-0;106
04/01/2023;23:00:00;-56;5853658536585;;-0;106
05/01/2023;00:00:00;-41;3414634146341;;-0;107
05/01/2023;01:00:00;-41;9512195121951;;-0;122
05/01/2023;02:00:00;-69;9101796407186;;-0;12
05/01/2023;03:00:00;-68;9230769230769;;-0;121
05/01/2023;04:00:00;-62;6153846153846;;-0;124
05/01/2023;05:00:00;-49;2307692307692;;-0;114
05/01/2023;06:00:00;-16;2337662337662;;-0;121
05/01/2023;07:00:00;-14;4495412844037;;-0;94
05/01/2023;08:00:00;-33;7662337662338;;0;14
05/01/2023;09:00:00;-88;373831775701;;-0;126
05/01/2023;10:00:00;-77;1551724137931;;-0;318
05/01/2023;11:00:00;-88;3620689655172;;-0;236
05/01/2023;12:00:00;-83;2974137931034;;-0;245
05/01/2023;13:00:00;-91;560344827586;;-0;237
05/01/2023;14:00:00;-74;8922413793103;;-0;2
05/01/2023;15:00:00;-72;6293103448276;;-0;162
05/01/2023;16:00:00;-93;7952430196484;;-0;226
05/01/2023;17:00:00;-86;6597724922441;;-0;227
05/01/2023;19:00:00;-85;8324715615305;;-0;219
05/01/2023;20:00:00;-80;8686659772492;;-0;217
05/01/2023;21:00:00;-75;5946225439504;;-0;217
05/01/2023;22:00:00;-74;9741468459152;;-0;218
05/01/2023;23:00:00;-70;5479452054795;;-0;212
06/01/2023;00:00:00;-44;4;;-0;21
06/01/2023;01:00:00;-64;81799591002;;-0;214
06/01/2023;02:00:00;-59;2165898617512;;-0;221
06/01/2023;03:00:00;-86;4055299539171;;-0;234
06/01/2023;04:00:00;-78;5714285714286;;-0;248
06/01/2023;05:00:00;-80;8550185873606;;-0;258
06/01/2023;06:00:00;-87;9350348027842;;-0;229
06/01/2023;07:00:00;-86;5429234338747;;-0;106
06/01/2023;08:00:00;-83;9907192575406;;-0;158
06/01/2023;09:00:00;-11;8993135011442;;-0;22
06/01/2023;10:00:00;-70;9382151029748;;-0;25
06/01/2023;11:00:00;-5;33199195171026;;0;25
06/01/2023;12:00:00;-6;75213675213675;;0;11
06/01/2023;13:00:00;-10;4273504273504;;0;241
06/01/2023;14:00:00;-1;15295926210607;;0;268
06/01/2023;15:00:00;-2;6993094789705;;0;325
06/01/2023;16:00:00;-12;2965641952984;;0;331
06/01/2023;17:00:00;-13;7432188065099;;0;306
06/01/2023;23:00:00;-13;7432188065099;;0;305
08/01/2023;01:00:00;-13;7432188065099;;0;303
08/01/2023;09:00:00;-13;7432188065099;;0;304
08/01/2023;19:00:00;-5;5455093429777;;0;314
08/01/2023;20:00:00;-3;55635925256178;;0;313
08/01/2023;21:00:00;-6;88360450563204;;0;317
08/01/2023;22:00:00;-5;63079116179615;;0;326
08/01/2023;23:00:00;-9;18367346938776;;0;337
09/01/2023;00:00:00;-2;21606648199446;;0;343
09/01/2023;01:00:00;-6;62739322533137;;0;349
09/01/2023;02:00:00;-17;3611111111111;;0;353
09/01/2023;03:00:00;-54;8961424332344;;0;324
09/01/2023;04:00:00;-59;504451038576;;0;397
09/01/2023;05:00:00;-28;254777070064;;0;447
09/01/2023;06:00:00;-34;764331210191;;0;352
09/01/2023;07:00:00;-46;4968152866242;;0;362
09/01/2023;08:00:00;-24;2537313432836;;0;346
09/01/2023;09:00:00;-28;8961038961039;;0;158
09/01/2023;10:00:00;-0;522193211488251;;0;341
09/01/2023;11:00:00;-11;8974358974359;;0;528
09/01/2023;12:00:00;-5;7492931196984;;0;533
09/01/2023;13:00:00;-11;5928369462771;;0;45
09/01/2023;14:00:00;-38;8312912346843;;0;326
09/01/2023;15:00:00;-59;9434495758718;;0;212
09/01/2023;16:00:00;-74;5523091423186;;0;72
09/01/2023;17:00:00;-75;6833176248822;;0;62
09/01/2023;19:00:00;-81;5992292870906;;0;6
09/01/2023;20:00:00;-94;5807770961145;;0;56
09/01/2023;21:00:00;-86;40081799591;;0;52
09/01/2023;22:00:00;-93;3781190019194;;0;48
09/01/2023;23:00:00;-92;9942418426104;;0;48
10/01/2023;00:00:00;-92;2264875239923;;0;54
10/01/2023;01:00:00;-86;3723608445298;;0;62
10/01/2023;02:00:00;-82;9174664107486;;0;57
10/01/2023;03:00:00;-85;929648241206;;0;55
10/01/2023;04:00:00;-80;7017543859649;;0;64
10/01/2023;05:00:00;-65;1700680272109;;0;59
10/01/2023;06:00:00;-37;1428571428571;;0;63
10/01/2023;07:00:00;-72;4458204334365;;-0;78
10/01/2023;08:00:00;-78;7472035794183;;-0;298
10/01/2023;09:00:00;-69;5749440715884;;-0;431
10/01/2023;10:00:00;-23;5197368421053;;-0;124
10/01/2023;11:00:00;-40;264200792602;;-0;18
10/01/2023;12:00:00;-48;7450462351387;;0;45
10/01/2023;13:00:00;-34;819022457067;;0;204
10/01/2023;14:00:00;-20;792602377807;;0;245
10/01/2023;15:00:00;-17;9656538969617;;0;275
10/01/2023;16:00:00;0;0;;256;
10/01/2023;17:00:00;-3;85109114249037;;0;267
10/01/2023;19:00:00;-1;92554557124519;;0;269
10/01/2023;20:00:00;-2;40963855421687;;0;277
10/01/2023;21:00:00;-8;67469879518072;;0;273
10/01/2023;22:00:00;-12;289156626506;;0;271
10/01/2023;23:00:00;-10;3658536585366;;0;268
11/01/2023;00:00:00;-13;469387755102;;0;27
11/01/2023;01:00:00;-12;8630705394191;;0;267
11/01/2023;02:00:00;-23;8754325259516;;0;27
11/01/2023;03:00:00;-35;4671280276817;;0;248
11/01/2023;04:00:00;-37;6;;0;259
11/01/2023;05:00:00;-12;3737373737374;;0;301
11/01/2023;06:00:00;-29;6728971962617;;0;318
11/01/2023;07:00:00;-29;2899408284024;;0;155
11/01/2023;08:00:00;-31;3609467455621;;0;147
11/01/2023;09:00:00;-5;61797752808989;;0;23
11/01/2023;10:00:00;-21;4574898785425;;0;278
11/01/2023;11:00:00;-45;1342281879195;;0;259
11/01/2023;12:00:00;-8;5369127516779;;0;189
11/01/2023;13:00:00;-9;63687150837989;;0;312
11/01/2023;14:00:00;-16;692212608158;;0;302
11/01/2023;15:00:00;-10;2595797280593;;0;284
11/01/2023;16:00:00;-1;3555787278415;;0;344
11/01/2023;17:00:00;-1;91082802547771;;0;355
11/01/2023;19:00:00;-2;2883295194508;;0;355
11/01/2023;20:00:00;-4;41176470588235;;0;354
11/01/2023;21:00:00;-4;5343137254902;;0;352
11/01/2023;22:00:00;-7;23039215686275;;0;351
11/01/2023;23:00:00;-5;30503978779841;;0;352
12/01/2023;00:00:00;-2;72614622057001;;0;376
12/01/2023;01:00:00;-5;84958217270195;;0;379
12/01/2023;02:00:00;-13;7535816618911;;0;366
12/01/2023;03:00:00;-23;9316239316239;;0;351
12/01/2023;04:00:00;-20;4225352112676;;0;353
12/01/2023;05:00:00;-9;69387755102041;;0;371
12/01/2023;06:00:00;-39;9317406143345;;0;348
12/01/2023;07:00:00;-65;5172413793103;;0;358
12/01/2023;08:00:00;0;0;;374;
12/01/2023;09:00:00;-5;90405904059041;;0;223
12/01/2023;10:00:00;-76;969696969697;;0;112
12/01/2023;11:00:00;-51;9480519480519;;0;55
12/01/2023;12:00:00;-31;2554112554113;;0;6
12/01/2023;13:00:00;-14;8051948051948;;0;55
12/01/2023;14:00:00;-5;10822510822511;;0;35
12/01/2023;15:00:00;-15;649350649351;;0;59
12/01/2023;16:00:00;-16;7965367965368;;0;2
12/01/2023;17:00:00;-20;1731601731602;;0;9
12/01/2023;19:00:00;-19;1341991341991;;0;8
12/01/2023;20:00:00;-20;7792207792208;;0;1
12/01/2023;21:00:00;-29;4372294372294;;0;1
12/01/2023;22:00:00;-31;7748917748918;;-0;4
12/01/2023;23:00:00;-32;5541125541126;;-0;2
13/01/2023;00:00:00;-32;8677839851024;;0;5
13/01/2023;01:00:00;-37;9977246871445;;0;5
13/01/2023;02:00:00;-36;4611260053619;;0;1
13/01/2023;03:00:00;-40;8536585365854;;0;9
13/01/2023;04:00:00;-40;650406504065;;0;9
13/01/2023;05:00:00;-53;7530266343826;;-0;1
13/01/2023;06:00:00;-37;3134328358209;;0;59
13/01/2023;07:00:00;-81;3291139240506;;0;35
13/01/2023;08:00:00;-94;952380952381;;0;33
13/01/2023;09:00:00;-92;2535211267606;;-0;12
13/01/2023;10:00:00;-52;5773195876289;;-0;52
13/01/2023;11:00:00;-14;4053601340034;;0;67
13/01/2023;12:00:00;-36;1809045226131;;0;2
13/01/2023;13:00:00;-8;5427135678392;;0;153
13/01/2023;14:00:00;-4;4463040446304;;0;182
13/01/2023;15:00:00;-6;71936758893281;;0;215
13/01/2023;16:00:00;-5;9761388286334;;0;268
13/01/2023;17:00:00;-7;80911062906724;;0;277
15/01/2023;19:00:00;-14;3011917659805;;0;286
15/01/2023;20:00:00;-6;6717226435536;;0;283
15/01/2023;21:00:00;-2;5025025025025;;0;289
15/01/2023;22:00:00;-4;5045045045045;;0;29
15/01/2023;23:00:00;-4;9049049049049;;0;285
16/01/2023;00:00:00;-8;40840840840841;;0;281
16/01/2023;01:00:00;-16;8978562421185;;0;281
16/01/2023;02:00:00;-25;8457374830853;;0;282
16/01/2023;03:00:00;-29;9684542586751;;0;278
16/01/2023;04:00:00;-75;1865671641791;;0;29
16/01/2023;05:00:00;-96;3035019455253;;0;307
16/01/2023;06:00:00;-66;7315175097276;;0;353
16/01/2023;07:00:00;-58;9494163424124;;0;353
16/01/2023;08:00:00;-54;4747081712062;;0;28
16/01/2023;09:00:00;-39;8832684824903;;0;36
16/01/2023;10:00:00;-30;5447470817121;;0;387
16/01/2023;11:00:00;-32;5396825396825;;0;332
16/01/2023;12:00:00;-48;6315789473684;;0;258
16/01/2023;13:00:00;-54;4491525423729;;0;
16/01/2023;19:00:00;-31;350114416476;;-0;9
16/01/2023;20:00:00;-23;2673267326733;;-0;1
16/01/2023;21:00:00;-53;4653465346535;;-0;25
16/01/2023;22:00:00;-58;6633663366337;;-0;78
16/01/2023;23:00:00;-58;1683168316832;;-0;94
17/01/2023;00:00:00;-67;7002583979328;;-0;86
17/01/2023;01:00:00;-87;3376623376623;;-0;103
17/01/2023;02:00:00;-95;1298701298701;;-0;83
17/01/2023;03:00:00;-76;7801857585139;;-0;6
17/01/2023;04:00:00;-61;9195046439628;;-0;9
17/01/2023;05:00:00;-67;2025723472669;;0;47
17/01/2023;06:00:00;-44;7552447552448;;0;122
17/01/2023;07:00:00;-44;7552447552448;;0;113
17/01/2023;08:00:00;-57;3426573426573;;0;76
17/01/2023;09:00:00;-52;7972027972028;;0;47
17/01/2023;10:00:00;-12;9198966408269;;0;181
17/01/2023;11:00:00;-48;705501618123;;0;287
17/01/2023;12:00:00;-43;5275080906149;;0;158
17/01/2023;13:00:00;-38;3495145631068;;0;184
17/01/2023;14:00:00;-25;8899676375405;;0;222
17/01/2023;15:00:00;-38;258899676375;;0;183
17/01/2023;16:00:00;-37;5404530744337;;0;157
17/01/2023;17:00:00;-42;2945205479452;;0;163
17/01/2023;19:00:00;-61;986301369863;;0;157
17/01/2023;20:00:00;-64;9737302977233;;0;155
17/01/2023;21:00:00;-57;6182136602452;;0;158
17/01/2023;22:00:00;-28;9517470881864;;0;177
17/01/2023;23:00:00;-43;7603993344426;;0;174
18/01/2023;00:00:00;-33;41958041958;;0;173
18/01/2023;01:00:00;-37;7495462794918;;0;168
18/01/2023;02:00:00;-27;4047186932849;;0;172
18/01/2023;03:00:00;-39;9548532731377;;0;171
18/01/2023;04:00:00;-52;1444695259594;;0;164
18/01/2023;05:00:00;-55;9819413092551;;0;158
18/01/2023;06:00:00;-49;2099322799097;;0;168
18/01/2023;07:00:00;-42;6636568848758;;0;119
18/01/2023;08:00:00;-19;1873589164786;;0;
18/01/2023;09:00:00;-22;1428571428571;;0;154
18/01/2023;10:00:00;-5;51470588235294;;0;171
18/01/2023;11:00:00;-81;8965517241379;;0;29
18/01/2023;12:00:00;-86;7219917012448;;-0;97
18/01/2023;13:00:00;-96;8503937007874;;-0;138
18/01/2023;14:00:00;-84;8238482384824;;-0;171
18/01/2023;15:00:00;-85;45167118338;;-0;134
18/01/2023;16:00:00;-96;8858131487889;;-0;154
18/01/2023;17:00:00;-95;1972555746141;;-0;168
18/01/2023;19:00:00;-95;5631399317406;;-0;186
18/01/2023;20:00:00;-99;1121872477805;;-0;19
18/01/2023;21:00:00;-97;5922953451043;;-0;191
18/01/2023;22:00:00;-95;4472843450479;;-0;193
18/01/2023;23:00:00;-95;2076677316294;;-0;189
19/01/2023;00:00:00;-92;9712460063898;;-0;189
19/01/2023;01:00:00;-95;2875399361022;;-0;188
19/01/2023;02:00:00;-98;1792717086835;;-0;188
19/01/2023;03:00:00;-88;907372400756;;-0;196
19/01/2023;04:00:00;-90;-0;;186;
19/01/2023;05:00:00;-97;3630831643002;;-0;201
19/01/2023;06:00:00;-91;4590747330961;;-0;244
19/01/2023;07:00:00;-90;7488986784141;;-0;352
19/01/2023;08:00:00;-93;6902485659656;;-0;393
19/01/2023;09:00:00;-69;7183098591549;;-0;276
19/01/2023;10:00:00;-63;7323943661972;;-0;84
19/01/2023;11:00:00;-91;4027149321267;;-0;9
19/01/2023;12:00:00;-88;6395511921459;;-0;147
19/01/2023;13:00:00;-73;632538569425;;-0;96
19/01/2023;14:00:00;-50;6311360448808;;0;1
19/01/2023;15:00:00;-34;2215988779804;;0;45
19/01/2023;16:00:00;-70;8274894810659;;0;2
19/01/2023;17:00:00;-52;3141654978962;;0;15
